id,name,country,status,reactor_type,reactor_model,construction_start,operational_from,operational_to,capacity,last_updated,source,iaeaid
664,Susquehanna-1,United States,Operational,BWR,BWR-4 (Mark 2),1973-11-02,1983-06-08,,1065.0,2015-05-24T04:51:48+03:00,WNA/IAEA,696.0
692,Tihange-2,Belgium,Shutdown,PWR,WH 3LP,1976-04-01,1983-06-01,2023-02-01,900.0,2023-08-28T08:01:45+03:00,WNA/IAEA,13.0
543,Pickering-5,Canada,Operational,PHWR,CANDU 500B,1974-11-01,1983-05-10,,516.0,2015-05-24T04:50:22+03:00,WNA/IAEA,33.0
731,Wolsong-1,South Korea,Shutdown,PHWR,CANDU 6,1977-10-30,1983-04-22,2019-12-24,629.0,2020-04-18T04:46:52+03:00,WNA/IAEA,407.0
411,Kuosheng-2,Taiwan,Shutdown,BWR,BWR-6,1976-03-15,1983-03-16,2023-03-15,948.0,2023-08-28T08:01:45+03:00,WNA/IAEA,557.0
551,Point Lepreau,Canada,Operational,PHWR,CANDU 6,1975-05-01,1983-02-01,,660.0,2015-05-24T04:50:23+03:00,WNA/IAEA,37.0
62,Blayais-2,France,Operational,PWR,CP1,1977-01-01,1983-02-01,,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,188.0
398,Krsko,Slovenia,Operational,PWR,WH 2LP,1975-03-30,1983-01-01,,632.0,2017-02-10T23:57:25+02:00,WNA/IAEA,542.0
386,Kola-3,Russia,Operational,PWR,VVER V-213,1977-04-01,1982-12-03,,411.0,2015-05-24T04:51:34+03:00,WNA/IAEA,491.0
180,Doel-3,Belgium,Shutdown,PWR,WH 3LP,1975-01-01,1982-10-01,2022-09-23,890.0,2022-12-30T00:57:40+02:00,WNA/IAEA,12.0
586,Rivne-2,Ukraine,Operational,PWR,VVER V-213,1973-10-01,1982-07-29,,384.0,2023-08-28T08:51:40+03:00,WNA/IAEA,571.0
504,Olkiluoto-2,Finland,Operational,BWR,"AA-III, BWR-2500",1975-11-01,1982-07-10,,660.0,2018-03-10T14:51:33+02:00,WNA/IAEA,160.0
395,Kozloduy-4,Bulgaria,Shutdown,PWR,VVER V-230,1973-10-01,1982-06-20,2006-12-31,408.0,2015-05-24T04:50:17+03:00,WNA/IAEA,19.0
255,Grafenrheinfeld,Germany,Shutdown,PWR,PWR,1975-01-01,1982-06-17,2015-06-27,1225.0,2015-08-23T03:28:22+03:00,WNA/IAEA,97.0
135,Chernobyl-3,Ukraine,Shutdown,LWGR,RBMK,1976-03-01,1982-06-08,2000-12-15,925.0,2015-05-24T04:51:40+03:00,WNA/IAEA,575.0
607,Sequoyah-2,United States,Operational,PWR,WH 4LP (ICECND),1970-05-27,1982-06-01,,1148.0,2017-02-10T23:58:43+02:00,WNA/IAEA,664.0
231,Fukushima Daini-1,Japan,Shutdown,BWR,BWR-5,1976-03-16,1982-04-20,2019-09-30,1067.0,2020-04-18T04:46:52+03:00,WNA/IAEA,350.0
334,Ikata-2,Japan,Shutdown,PWR,M (2-loop),1978-08-01,1982-03-19,2018-05-23,538.0,2019-06-02T20:18:50+03:00,WNA/IAEA,358.0
410,Kuosheng-1,Taiwan,Shutdown,BWR,BWR-6,1975-11-19,1981-12-28,2021-12-28,948.0,2022-04-21T20:26:19+03:00,WNA/IAEA,556.0
110,Caorso,Italy,Shutdown,BWR,BWR-4 (Mark 2),1970-01-01,1981-12-01,1990-07-01,840.0,2015-05-24T04:51:26+03:00,WNA/IAEA,327.0
61,Blayais-1,France,Operational,PWR,CP1,1977-01-01,1981-12-01,,910.0,2015-05-24T04:50:53+03:00,WNA/IAEA,187.0
450,McGuire-1,United States,Operational,PWR,WH 4LP (ICECND),1971-04-01,1981-12-01,,1180.0,2017-02-10T23:58:55+02:00,WNA/IAEA,690.0
165,Dampierre-4,France,Operational,PWR,CP1,1975-12-01,1981-11-20,,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,186.0
47,Beloyarsk-3,Russia,Operational,FBR,BN-600,1969-01-01,1981-11-01,,560.0,2015-05-24T04:51:34+03:00,WNA/IAEA,484.0
706,Tricastin-4,France,Operational,PWR,CP1,1975-05-01,1981-11-01,,915.0,2015-05-24T04:50:53+03:00,WNA/IAEA,180.0
590,Salem-2,United States,Operational,PWR,WH 4LP (DRYAMB),1968-09-25,1981-10-13,,1115.0,2017-02-10T23:58:29+02:00,WNA/IAEA,650.0
260,Gravelines-4,France,Operational,PWR,CP1,1976-04-01,1981-10-01,,910.0,2015-05-24T04:50:53+03:00,WNA/IAEA,182.0
585,Rivne-1,Ukraine,Operational,PWR,VVER V-213,1973-08-01,1981-09-22,,361.0,2023-08-28T08:51:40+03:00,WNA/IAEA,570.0
577,Ringhals-3,Sweden,Operational,PWR,WH 3LP,1972-09-01,1981-09-09,,915.0,2023-08-28T08:01:45+03:00,WNA/IAEA,539.0
430,Leningrad-4,Russia,Operational,LWGR,RBMK-1000,1975-02-01,1981-08-29,,925.0,2015-05-24T04:51:34+03:00,WNA/IAEA,494.0
212,Farley-2,United States,Operational,PWR,WH 3LP (DRYAMB),1970-10-01,1981-07-30,,829.0,2017-02-10T23:58:53+02:00,WNA/IAEA,686.0
220,Forsmark-2,Sweden,Operational,BWR,"AA-III, BWR-2500",1975-01-01,1981-07-07,,900.0,2018-03-10T14:51:47+02:00,WNA/IAEA,530.0
606,Sequoyah-1,United States,Operational,PWR,WH 4LP (ICECND),1970-05-27,1981-07-01,,1148.0,2017-02-10T23:58:40+02:00,WNA/IAEA,663.0
259,Gravelines-3,France,Operational,PWR,CP1,1975-12-01,1981-06-01,,910.0,2015-05-24T04:50:53+03:00,WNA/IAEA,181.0
164,Dampierre-3,France,Operational,PWR,CP1,1975-09-01,1981-05-27,,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,185.0
705,Tricastin-3,France,Operational,PWR,CP1,1975-04-01,1981-05-11,,915.0,2015-05-24T04:50:53+03:00,WNA/IAEA,179.0
566,Rajasthan-2,India,Operational,PHWR,Horizontal Pressure Tube type,1968-04-01,1981-04-01,,207.0,2015-05-24T04:54:06+03:00,WNA/IAEA,303.0
246,Genkai-2,Japan,Shutdown,PWR,M (2-loop),1977-02-01,1981-03-30,2019-04-09,529.0,2019-11-22,WNA/IAEA,352.0
491,Novovoronezh-5,Russia,Operational,PWR,VVER V-187,1974-03-01,1981-02-20,,950.0,2015-05-24T04:51:34+03:00,WNA/IAEA,483.0
163,Dampierre-2,France,Operational,PWR,CP1,1975-04-01,1981-02-16,,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,183.0
394,Kozloduy-3,Bulgaria,Shutdown,PWR,VVER V-230,1973-10-01,1981-01-20,2006-12-31,408.0,2015-05-24T04:50:17+03:00,WNA/IAEA,18.0
443,Loviisa-2,Finland,Operational,PWR,VVER V-213,1972-08-01,1981-01-05,,420.0,2015-05-24T04:50:50+03:00,WNA/IAEA,158.0
66,Bohunice-2,Slovakia,Shutdown,PWR,VVER V-230,1972-04-24,1981-01-01,2008-12-31,408.0,2015-05-24T04:51:38+03:00,WNA/IAEA,549.0
484,North Anna-2,United States,Operational,PWR,WH 3LP (DRYSUB),1971-02-19,1980-12-14,,907.0,2017-02-10T23:58:50+02:00,WNA/IAEA,673.0
219,Forsmark-1,Sweden,Operational,BWR,"AA-III, BWR-2500",1973-06-01,1980-12-10,,900.0,2018-03-10T14:52:03+02:00,WNA/IAEA,541.0
704,Tricastin-2,France,Operational,PWR,CP1,1974-12-01,1980-12-01,,915.0,2015-05-24T04:50:51+03:00,WNA/IAEA,171.0
258,Gravelines-2,France,Operational,PWR,CP1,1975-03-01,1980-12-01,,910.0,2015-05-24T04:50:52+03:00,WNA/IAEA,175.0
703,Tricastin-1,France,Operational,PWR,CP1,1974-11-01,1980-12-01,,915.0,2015-05-24T04:50:51+03:00,WNA/IAEA,170.0
257,Gravelines-1,France,Operational,PWR,CP1,1975-02-01,1980-11-25,,910.0,2015-05-24T04:50:52+03:00,WNA/IAEA,174.0
162,Dampierre-1,France,Operational,PWR,CP1,1975-02-01,1980-09-10,,890.0,2015-05-24T04:50:53+03:00,WNA/IAEA,176.0
429,Leningrad-3,Russia,Operational,LWGR,RBMK-1000,1973-12-01,1980-06-29,,925.0,2015-05-24T04:51:34+03:00,WNA/IAEA,493.0
19,Armenian-2,Armenia,Operational,PWR,VVER V-270,1975-07-01,1980-05-03,,375.0,2021-06-29T00:12:17+03:00,WNA/IAEA,2.0
65,Bohunice-1,Slovakia,Shutdown,PWR,VVER V-230,1972-04-24,1980-04-01,2006-12-31,408.0,2015-05-24T04:51:38+03:00,WNA/IAEA,548.0
17,Arkansas Nuclear One-2 (ANO-2),United States,Operational,PWR,CE 2LP (DRYAMB),1968-12-06,1980-03-26,,912.0,2017-02-10T23:58:53+02:00,WNA/IAEA,689.0
537,Philippsburg-1,Germany,Shutdown,BWR,BWR-69,1970-10-01,1980-03-26,2011-08-06,864.0,2015-05-24T04:50:42+03:00,WNA/IAEA,87.0
96,Bugey-5,France,Operational,PWR,CP0,1974-07-01,1980-01-03,,900.0,2015-05-24T04:50:51+03:00,WNA/IAEA,168.0
497,Ohi-2,Japan,Shutdown,PWR,WH 4LP,1972-12-08,1979-12-05,2018-03-01,1120.0,2019-06-02T20:19:18+03:00,WNA/IAEA,343.0
266,Greifswald-4,Germany,Shutdown,PWR,VVER V-230,1972-04-01,1979-11-01,1990-06-02,408.0,2022-09-24T22:33:57+03:00,WNA/IAEA,126.0
252,Goesgen,Switzerland,Operational,PWR,PWR 3 Loop,1973-12-01,1979-11-01,,920.0,2022-04-21T20:26:19+03:00,WNA/IAEA,58.0
230,Fukushima Daiichi-6,Japan,Shutdown,BWR,BWR-5,1973-10-26,1979-10-24,2013-12-17,1067.0,2019-06-30T12:52:14+03:00,WNA/IAEA,342.0
503,Olkiluoto-1,Finland,Operational,BWR,"AA-III, BWR-2500",1974-02-01,1979-10-10,,660.0,2018-03-10T14:51:29+02:00,WNA/IAEA,159.0
715,Unterweser,Germany,Shutdown,PWR,PWR,1972-07-01,1979-09-06,2011-08-06,1230.0,2015-05-24T04:50:42+03:00,WNA/IAEA,90.0
301,Hatch-2,United States,Operational,BWR,BWR-4 (Mark 1),1972-02-01,1979-09-05,,784.0,2015-05-24T04:51:47+03:00,WNA/IAEA,687.0
413,Kursk-2,Russia,Operational,LWGR,RBMK-1000,1973-01-01,1979-08-17,,925.0,2015-05-24T04:51:34+03:00,WNA/IAEA,485.0
138,Chin Shan-2,Taiwan,Shutdown,BWR,BWR-4 (Mark 1),1973-12-07,1979-07-15,2019-07-16,604.0,2019-11-22,WNA/IAEA,555.0
223,Fort St. Vrain,United States,Shutdown,HTGR,,1968-09-01,1979-07-01,1989-08-29,330.0,2015-05-24T04:51:42+03:00,WNA/IAEA,623.0
95,Bugey-4,France,Operational,PWR,CP0,1974-06-01,1979-07-01,,900.0,2015-05-24T04:50:51+03:00,WNA/IAEA,167.0
134,Chernobyl-2,Ukraine,Shutdown,LWGR,RBMK,1973-02-01,1979-05-28,1991-10-11,925.0,2015-05-24T04:51:39+03:00,WNA/IAEA,569.0
496,Ohi-1,Japan,Shutdown,PWR,WH 4LP,1972-10-26,1979-03-27,2018-03-01,1120.0,2019-06-02T20:19:15+03:00,WNA/IAEA,339.0
339,Isar-1,Germany,Shutdown,BWR,BWR-69,1972-05-01,1979-03-21,2011-08-06,870.0,2015-05-24T04:50:42+03:00,WNA/IAEA,89.0
224,Fugen ATR,Japan,Shutdown,HWLWR,ATR,1972-05-10,1979-03-20,2003-03-29,148.0,2015-05-24T04:51:28+03:00,WNA/IAEA,345.0
381,KNK-II,Germany,Shutdown,FBR,Prototype,1974-09-01,1979-03-03,1991-08-23,18.0,2015-05-24T04:50:48+03:00,WNA/IAEA,135.0
93,Bugey-2,France,Operational,PWR,CP0,1972-11-01,1979-03-01,,920.0,2015-05-24T04:50:51+03:00,WNA/IAEA,165.0
94,Bugey-3,France,Operational,PWR,CP0,1973-09-01,1979-03-01,,920.0,2015-05-24T04:50:51+03:00,WNA/IAEA,166.0
84,Bruce-4,Canada,Operational,PHWR,CANDU 750A,1972-09-01,1979-01-18,,750.0,2022-04-21T20:26:19+03:00,WNA/IAEA,31.0
683,Three Mile Island-2,United States,Shutdown,PWR,PWR,1969-11-01,1978-12-30,1979-03-28,906.0,2022-04-21T20:26:19+03:00,WNA/IAEA,657.0
137,Chin Shan-1,Taiwan,Shutdown,BWR,BWR-4 (Mark 1),1972-06-02,1978-12-10,2018-12-06,604.0,2019-06-02T20:18:27+03:00,WNA/IAEA,554.0
281,Hamaoka-2,Japan,Shutdown,BWR,BWR-4,1974-06-14,1978-11-29,2009-01-30,814.0,2015-05-24T04:51:28+03:00,WNA/IAEA,349.0
695,Tokai-2,Japan,Suspended Operation,BWR,BWR-5,1973-10-03,1978-11-28,,1056.0,2023-08-28T08:01:45+03:00,WNA/IAEA,346.0
228,Fukushima Daiichi-4,Japan,Shutdown,BWR,BWR-4,1973-02-12,1978-10-12,2011-05-19,760.0,2019-06-30T12:49:48+03:00,WNA/IAEA,340.0
312,Hinkley Point-B1,United Kingdom,Shutdown,GCR,AGR,1967-09-01,1978-10-02,2022-08-01,625.0,2022-09-24T22:33:57+03:00,WNA/IAEA,244.0
173,Davis Besse-1,United States,Operational,PWR,B&W RLP (DRYAMB),1970-09-01,1978-07-31,,906.0,2017-02-10T23:58:51+02:00,WNA/IAEA,676.0
183,Donald Cook-2,United States,Operational,PWR,WH 4LP (ICECDN),1969-03-25,1978-07-01,,1100.0,2017-02-10T23:58:33+02:00,WNA/IAEA,654.0
483,North Anna-1,United States,Operational,PWR,WH 3LP (DRYSUB),1971-02-19,1978-06-06,,907.0,2017-02-10T23:58:49+02:00,WNA/IAEA,672.0
133,Chernobyl-1,Ukraine,Shutdown,LWGR,RBMK,1970-03-01,1978-05-27,1996-11-30,925.0,2015-05-24T04:51:39+03:00,WNA/IAEA,568.0
265,Greifswald-3,Germany,Shutdown,PWR,VVER V-230,1972-04-01,1978-05-01,1990-02-28,408.0,2015-05-24T04:50:47+03:00,WNA/IAEA,125.0
388,Kori-1,South Korea,Shutdown,PWR,WH 60,1972-08-01,1978-04-29,2017-06-18,558.0,2017-09-25T03:19:42+03:00,WNA/IAEA,394.0
229,Fukushima Daiichi-5,Japan,Shutdown,BWR,BWR-4,1972-05-22,1978-04-18,2013-12-17,760.0,2019-06-30T12:49:49+03:00,WNA/IAEA,341.0
214,Fessenheim-2,France,Shutdown,PWR,CP0,1972-02-01,1978-04-01,2020-06-30,880.0,2020-08-31T01:39:56+03:00,WNA/IAEA,164.0
83,Bruce-3,Canada,Operational,PHWR,CANDU 750A,1972-07-01,1978-02-01,,750.0,2022-04-21T20:26:19+03:00,WNA/IAEA,30.0
213,Fessenheim-1,France,Shutdown,PWR,CP0,1971-09-01,1978-01-01,2020-02-22,880.0,2020-04-18T04:46:52+03:00,WNA/IAEA,163.0
211,Farley-1,United States,Operational,PWR,WH 3LP (DRYAMB),1970-10-01,1977-12-01,,829.0,2017-02-10T23:58:52+02:00,WNA/IAEA,677.0
412,Kursk-1,Russia,Shutdown,LWGR,RBMK-1000,1972-06-01,1977-10-12,2021-12-19,925.0,2022-09-24T22:33:57+03:00,WNA/IAEA,476.0
18,Armenian-1,Armenia,Shutdown,PWR,VVER V-270,1969-07-01,1977-10-06,1989-02-25,376.0,2021-06-07,WNA/IAEA,1.0
333,Ikata-1,Japan,Shutdown,PWR,M (2-loop),1973-09-01,1977-09-30,2016-05-10,538.0,2017-02-10T23:56:25+02:00,WNA/IAEA,348.0
81,Bruce-1,Canada,Operational,PHWR,CANDU 791,1971-06-01,1977-09-01,,732.0,2022-04-21T20:26:19+03:00,WNA/IAEA,53.0
82,Bruce-2,Canada,Operational,PHWR,CANDU 791,1970-12-01,1977-09-01,,732.0,2022-04-21T20:26:19+03:00,WNA/IAEA,54.0
36,Barseback-2,Sweden,Shutdown,BWR,AA-II,1973-01-01,1977-07-01,2005-05-31,570.0,2018-03-10T14:52:02+02:00,WNA/IAEA,540.0
589,Salem-1,United States,Operational,PWR,WH 4LP (DRYAMB),1968-09-25,1977-06-30,,1090.0,2017-02-10T23:58:08+02:00,WNA/IAEA,627.0
442,Loviisa-1,Finland,Operational,PWR,VVER V-213,1971-05-01,1977-05-09,,420.0,2015-05-24T04:50:50+03:00,WNA/IAEA,157.0
329,Hunterston-B2,United Kingdom,Shutdown,GCR,AGR,1967-11-01,1977-04-01,2022-01-07,624.0,2022-04-21T20:26:19+03:00,WNA/IAEA,247.0
109,Calvert Cliffs-2,United States,Operational,PWR,CE 2LP (DRYAMB),1968-06-01,1977-04-01,,845.0,2017-02-10T23:58:36+02:00,WNA/IAEA,656.0
90,Brunswick-1,United States,Operational,BWR,BWR-4 (Mark 1),1970-02-07,1977-03-18,,821.0,2015-05-24T04:51:46+03:00,WNA/IAEA,662.0
161,Crystal River-3,United States,Shutdown,PWR,B&W LLP (DRYAMB),1968-09-25,1977-03-13,2013-02-05,825.0,2017-02-10T23:58:22+02:00,WNA/IAEA,645.0
80,Browns Ferry-3,United States,Operational,BWR,BWR-4 (Mark 1),1968-07-01,1977-03-01,,1065.0,2015-05-24T04:51:43+03:00,WNA/IAEA,641.0
89,Brunsbuettel,Germany,Shutdown,BWR,BWR-69,1970-04-15,1977-02-09,2011-08-06,770.0,2015-05-24T04:50:42+03:00,WNA/IAEA,86.0
55,Biblis-B,Germany,Shutdown,PWR,PWR,1972-02-01,1977-01-31,2011-08-06,1178.0,2015-05-24T04:50:42+03:00,WNA/IAEA,91.0
60,Bilibino-4,Russia,Operational,LWGR,EGP-6,1970-01-01,1977-01-01,,11.0,2015-05-24T04:51:33+03:00,WNA/IAEA,470.0
655,St. Lucie-1,United States,Operational,PWR,CE 2LP (DRYAMB),1970-07-01,1976-12-21,,830.0,2017-02-10T23:58:47+02:00,WNA/IAEA,670.0
454,Mihama-3,Japan,Operational,PWR,M (3-loop),1972-08-07,1976-12-01,,780.0,2015-05-24T04:51:27+03:00,WNA/IAEA,338.0
468,Neckarwestheim-1,Germany,Shutdown,PWR,PWR,1972-02-01,1976-12-01,2011-08-06,805.0,2015-05-24T04:50:42+03:00,WNA/IAEA,88.0
37,Beaver Valley-1,United States,Operational,PWR,WH 3LP (DRYSUB),1970-06-26,1976-10-01,,835.0,2017-02-10T23:58:44+02:00,WNA/IAEA,669.0
313,Hinkley Point-B2,United Kingdom,Shutdown,GCR,AGR,1967-09-01,1976-09-27,2022-07-06,625.0,2022-09-24T22:33:57+03:00,WNA/IAEA,245.0
338,Indian Point-3,United States,Shutdown,PWR,WH 4LP (DRYAMB),1968-10-30,1976-08-28,2021-04-28,965.0,2022-04-21T20:26:19+03:00,WNA/IAEA,635.0
186,Dounreay PFR,United Kingdom,Shutdown,FBR,,1966-01-01,1976-07-01,1994-03-31,234.0,2015-05-24T04:51:14+03:00,WNA/IAEA,243.0
708,Trojan,United States,Shutdown,PWR,,1970-02-01,1976-05-20,1992-11-09,1130.0,2015-05-24T04:51:47+03:00,WNA/IAEA,675.0
227,Fukushima Daiichi-3,Japan,Shutdown,BWR,BWR-4,1970-12-28,1976-03-27,2011-05-19,760.0,2019-06-30T12:49:48+03:00,WNA/IAEA,334.0
280,Hamaoka-1,Japan,Shutdown,BWR,BWR-4,1971-06-10,1976-03-17,2009-01-30,516.0,2015-05-24T04:51:27+03:00,WNA/IAEA,335.0
428,Leningrad-2,Russia,Shutdown,LWGR,RBMK-1000,1970-06-01,1976-02-11,2020-11-10,925.0,2021-01-06T01:19:47+02:00,WNA/IAEA,475.0
328,Hunterston-B1,United Kingdom,Shutdown,GCR,AGR,1967-11-01,1976-02-07,2021-11-26,624.0,2022-01-05T00:04:08+02:00,WNA/IAEA,246.0
59,Bilibino-3,Russia,Operational,LWGR,EGP-6,1970-01-01,1976-02-01,,11.0,2015-05-24T04:51:32+03:00,WNA/IAEA,469.0
575,Ringhals-1,Sweden,Shutdown,BWR,AA-I,1969-02-01,1976-01-01,2020-12-31,881.0,2021-02-14T03:47:53+02:00,WNA/IAEA,536.0
300,Hatch-1,United States,Operational,BWR,BWR-4 (Mark 1),1968-09-30,1975-12-31,,777.0,2015-05-24T04:51:44+03:00,WNA/IAEA,658.0
456,Millstone-2,United States,Operational,PWR,CE 2LP (DRYAMB),1969-11-01,1975-12-26,,870.0,2017-02-10T23:58:48+02:00,WNA/IAEA,671.0
179,Doel-2,Belgium,Operational,PWR,WH 2LP,1971-09-01,1975-12-01,,445.0,2021-01-06T01:19:47+02:00,WNA/IAEA,11.0
669,Takahama-2,Japan,Suspended Operation,PWR,M (3-loop),1971-03-09,1975-11-14,,780.0,2023-08-28T08:01:45+03:00,WNA/IAEA,337.0
737,Wuergassen,Germany,Shutdown,BWR,,1968-01-26,1975-11-11,1994-08-26,640.0,2015-05-24T04:50:48+03:00,WNA/IAEA,136.0
393,Kozloduy-2,Bulgaria,Shutdown,PWR,VVER V-230,1970-04-01,1975-11-10,2002-12-31,408.0,2015-05-24T04:50:16+03:00,WNA/IAEA,17.0
91,Brunswick-2,United States,Operational,BWR,BWR-4 (Mark 1),1970-02-07,1975-11-03,,821.0,2015-05-24T04:51:46+03:00,WNA/IAEA,661.0
245,Genkai-1,Japan,Shutdown,PWR,M (2-loop),1971-09-15,1975-10-15,2015-04-27,529.0,2015-05-24T04:51:27+03:00,WNA/IAEA,336.0
691,Tihange-1,Belgium,Operational,PWR,Framatome 3 loops reactor,1970-06-01,1975-10-01,,870.0,2015-05-24T04:54:04+03:00,WNA/IAEA,10.0
182,Donald Cook-1,United States,Operational,PWR,WH 4LP (ICECDN),1969-03-25,1975-08-28,,1030.0,2017-02-10T23:58:31+02:00,WNA/IAEA,653.0
215,FitzPatrick,United States,Operational,BWR,BWR-4 (Mark 1),1968-09-01,1975-07-28,,821.0,2015-05-24T04:51:47+03:00,WNA/IAEA,668.0
35,Barseback-1,Sweden,Shutdown,BWR,AA-II,1971-02-01,1975-07-01,1999-11-30,570.0,2018-03-10T14:52:00+02:00,WNA/IAEA,538.0
108,Calvert Cliffs-1,United States,Operational,PWR,CE 2LP (DRYAMB),1968-06-01,1975-05-08,,845.0,2017-02-10T23:58:35+02:00,WNA/IAEA,655.0
576,Ringhals-2,Sweden,Shutdown,PWR,WH 3LP,1970-10-01,1975-05-01,2019-12-31,820.0,2020-04-18T04:46:52+03:00,WNA/IAEA,537.0
573,Rancho Seco-1,United States,Shutdown,PWR,PWR,1969-04-01,1975-04-17,1989-06-07,918.0,2022-04-21T20:26:19+03:00,WNA/IAEA,651.0
264,Greifswald-2,Germany,Shutdown,PWR,VVER V-230,1970-03-01,1975-04-16,1990-02-14,408.0,2015-05-24T04:50:47+03:00,WNA/IAEA,124.0
79,Browns Ferry-2,United States,Operational,BWR,BWR-4 (Mark 1),1967-05-01,1975-03-01,,1065.0,2015-05-24T04:51:42+03:00,WNA/IAEA,618.0
54,Biblis-A,Germany,Shutdown,PWR,PWR,1970-01-01,1975-02-26,2011-08-06,1146.0,2015-05-24T04:50:42+03:00,WNA/IAEA,85.0
385,Kola-2,Russia,Operational,PWR,VVER V-230,1970-05-01,1975-02-21,,411.0,2015-05-24T04:51:32+03:00,WNA/IAEA,460.0
178,Doel-1,Belgium,Operational,PWR,WH 2LP,1969-07-01,1975-02-15,,392.0,2017-02-10T23:55:14+02:00,WNA/IAEA,9.0
190,Duane Arnold-1,United States,Shutdown,BWR,BWR-4 (Mark 1),1970-06-22,1975-02-01,2020-10-12,601.0,2021-01-06T01:19:47+02:00,WNA/IAEA,667.0
58,Bilibino-2,Russia,Operational,LWGR,EGP-6,1970-01-01,1975-02-01,,11.0,2015-05-24T04:51:32+03:00,WNA/IAEA,468.0
511,Oskarshamn-2,Sweden,Shutdown,BWR,AA-II,1969-09-01,1975-01-01,2016-12-22,580.0,2018-03-10T14:51:56+02:00,WNA/IAEA,535.0
529,Peach Bottom-3,United States,Operational,BWR,BWR-4 (Mark 1),1968-01-31,1974-12-23,,1065.0,2015-05-24T04:51:42+03:00,WNA/IAEA,630.0
554,Prairie Island-2,United States,Operational,PWR,WH 2LP (DRYAMB),1969-06-25,1974-12-21,,530.0,2017-02-10T23:58:28+02:00,WNA/IAEA,648.0
78,Browns Ferry-1,United States,Operational,BWR,BWR-4 (Mark 1),1967-05-01,1974-12-20,,1065.0,2022-04-21T20:26:19+03:00,WNA/IAEA,617.0
16,Arkansas Nuclear One-1 (ANO-1),United States,Operational,PWR,B&W LLP (DRYAMB),1968-10-01,1974-12-19,,850.0,2017-02-10T23:58:30+02:00,WNA/IAEA,652.0
495,Oconee-3,United States,Operational,PWR,B&W LLP (DRYAMB),1967-11-06,1974-12-16,,887.0,2017-02-10T23:58:18+02:00,WNA/IAEA,636.0
668,Takahama-1,Japan,Suspended Operation,PWR,M (3-loop),1970-04-25,1974-11-14,,780.0,2023-08-28T08:01:45+03:00,WNA/IAEA,388.0
427,Leningrad-1,Russia,Shutdown,LWGR,RBMK-1000,1970-03-01,1974-11-01,2018-12-22,925.0,2019-06-02T20:19:08+03:00,WNA/IAEA,474.0
392,Kozloduy-1,Bulgaria,Shutdown,PWR,VVER V-230,1970-04-01,1974-10-28,2002-12-31,408.0,2015-05-24T04:50:16+03:00,WNA/IAEA,16.0
763,Zion-2,United States,Shutdown,PWR,WH 4LP,1968-12-01,1974-09-17,1998-02-13,1040.0,2017-02-10T23:58:24+02:00,WNA/IAEA,646.0
494,Oconee-2,United States,Operational,PWR,B&W LLP (DRYAMB),1967-11-06,1974-09-09,,887.0,2017-02-10T23:58:08+02:00,WNA/IAEA,625.0
682,Three Mile Island-1,United States,Shutdown,PWR,B&W LLP (DRYAMB),1968-05-18,1974-09-02,2019-09-20,819.0,2019-11-22,WNA/IAEA,637.0
337,Indian Point-2,United States,Shutdown,PWR,WH 4LP (DRYAMB),1966-10-14,1974-08-01,2020-04-30,873.0,2020-06-06T02:15:57+03:00,WNA/IAEA,611.0
226,Fukushima Daiichi-2,Japan,Shutdown,BWR,BWR-4,1969-06-09,1974-07-18,2011-05-19,760.0,2019-06-30T12:49:43+03:00,WNA/IAEA,389.0
536,Phenix,France,Shutdown,FBR,PH-250,1968-11-01,1974-07-14,2010-02-01,233.0,2015-05-24T04:50:50+03:00,WNA/IAEA,162.0
263,Greifswald-1,Germany,Shutdown,PWR,VVER V-230,1970-03-01,1974-07-12,1990-12-18,440.0,2022-09-24T22:33:57+03:00,WNA/IAEA,123.0
528,Peach Bottom-2,United States,Operational,BWR,BWR-4 (Mark 1),1968-01-31,1974-07-05,,1065.0,2015-05-24T04:51:42+03:00,WNA/IAEA,629.0
156,Cooper,United States,Operational,BWR,BWR-4 (Mark 1),1968-06-01,1974-07-01,,778.0,2015-05-24T04:51:43+03:00,WNA/IAEA,642.0
23,Atucha-1,Argentina,Operational,PHWR,PHWR KWU,1968-06-01,1974-06-24,,319.0,2022-04-21T20:26:19+03:00,WNA/IAEA,3.0
376,Kewaunee,United States,Shutdown,PWR,WH 2LP (DRYAMB),1968-08-06,1974-06-16,2013-05-07,535.0,2017-02-10T23:58:26+02:00,WNA/IAEA,647.0
57,Bilibino-1,Russia,Shutdown,LWGR,EGP-6,1970-01-01,1974-04-01,2019-01-14,11.0,2019-06-02T20:18:07+03:00,WNA/IAEA,467.0
617,Shimane-1,Japan,Shutdown,BWR,BWR-3,1970-07-02,1974-03-29,2015-04-30,439.0,2015-05-24T04:51:30+03:00,WNA/IAEA,387.0
762,Zion-1,United States,Shutdown,PWR,WH 4LP,1968-12-01,1973-12-31,1998-02-13,1040.0,2017-02-10T23:58:20+02:00,WNA/IAEA,640.0
384,Kola-1,Russia,Operational,PWR,VVER V-230,1970-05-01,1973-12-28,,411.0,2015-05-24T04:51:32+03:00,WNA/IAEA,453.0
